index,Company,TypeName,Inches,screen_type,touchscreen,resolution_width,resolution_height,cpu_brand,cpu_name,cpu_speed,Ram,memory_type,primary_storage,secondary_storage,gpu_brand,gpu_name,OpSys,Weight,Price
905,LG,Ultrabook,15.6,"ips display",1,1920,1080,Intel,"Core i7",2.70,16,SSD,512,0,Intel," HD Graphics 620",windows,1.08,111835
906,HP,Netbook,12.5,"full hd display",0,1920,1080,Intel,"Core i7",2.70,8,SSD,512,0,Intel," HD Graphics 620",windows,1.26,79014
907,Acer,Notebook,15.6,"ips display",0,1920,1080,Intel,"Celeron Dual",1.50,4,"Flash Storage",16,0,Intel," HD Graphics",NULL,2.20,19128
908,Lenovo,Notebook,15.6,"ips display",0,1920,1080,Intel,"Core i5",2.30,8,Hybrid,128,1,Nvidia," GeForce GTX 960M",windows,2.60,42038
909,LG,Ultrabook,14,"ips display",1,1920,1080,Intel,"Core i7",2.70,8,SSD,512,0,Intel," HD Graphics 620",windows,0.98,101179
910,Dell,Notebook,14,"full hd display",0,1920,1080,Intel,"Core i5",2.80,8,SSD,256,0,Intel," HD Graphics 620",windows,1.60,64202
911,HP,Ultrabook,12.5,"4k display",1,3840,2160,Intel,"Core M",1.20,8,SSD,240,0,Intel," HD Graphics 515",windows,1.09,165168
912,Lenovo,Notebook,15.6,"full hd display",0,1920,1080,Intel,"Core i7",2.70,6,SSD,256,0,Nvidia," GeForce 940MX",windows,2.20,42038
913,HP,Notebook,15.6,"full hd display",0,1920,1080,Intel,"Core i7",2.70,8,SSD,256,0,Nvidia," GeForce 930MX",windows,2.04,54292
914,Acer,Notebook,15.6,"full hd display",0,1920,1080,Intel,"Core i3",2.40,4,HDD,1,0,Intel," HD Graphics 620",windows,2.40,26587
915,Lenovo,Notebook,13.3,"full hd display",0,1920,1080,Intel,"Core i5",2.50,4,SSD,128,0,Intel," HD Graphics 620",windows,1.44,46940
916,HP,Notebook,13.3,"full hd display",0,1920,1080,Intel,"Core i5",2.50,8,SSD,256,0,Intel," HD Graphics 620",windows,1.49,51149
917,MSI,Gaming,17.3,"full hd display",0,1920,1080,Intel,"Core i7",2.80,16,Hybrid,256,1,Nvidia," GeForce GTX 1050 Ti",windows,2.70,85195
918,Dell,Gaming,15.6,"full hd display",0,1920,1080,Intel,"Core i7",2.80,16,Hybrid,128,1,Nvidia," GeForce GTX 1050 Ti",windows,2.60,71875
919,MSI,Gaming,15.6,"full hd display",0,1920,1080,Intel,"Core i5",2.50,8,Hybrid,128,1,Nvidia," GeForce GTX 1050",windows,2.20,59669
920,Dell,Notebook,15.6,N/A,0,1366,768,Intel,"Core i5",2.50,4,HDD,1,0,AMD," Radeon R5 M420",windows,2.18,36496
921,HP,Ultrabook,15.6,"full hd display",0,1920,1080,Intel,"Core i7",2.50,8,SSD,256,0,AMD," Radeon R7 M365X",windows,1.84,69104
924,Lenovo,"2 in 1 Convertible",13.3,"ips display",1,1920,1080,Intel,"Core i5",2.50,8,SSD,512,0,Intel," HD Graphics 620",windows,1.37,97236
925,Dell,Notebook,15.6,N/A,0,1366,768,Intel,"Core i5",2.30,4,HDD,500,0,Intel," HD Graphics 520",windows,1.95,38889
926,Lenovo,Ultrabook,12.5,"ips display",0,1920,1080,Intel,"Core i7",2.70,8,SSD,256,0,Intel," HD Graphics 620",windows,1.36,87912
927,HP,Notebook,15.6,"full hd display",0,1920,1080,Intel,"Core i5",2.30,8,SSD,256,0,Intel," HD Graphics 520",windows,2.31,62071
928,Dell,Notebook,15.6,N/A,0,1366,768,Intel,"Core i5",2.50,4,HDD,1,0,Intel," HD Graphics 620",windows,2.18,37725
929,HP,Notebook,14,N/A,0,1366,768,Intel,"Core i5",2.30,4,HDD,500,0,Intel," HD Graphics 520",windows,1.95,61219
930,Lenovo,Notebook,15.6,N/A,0,1366,768,Intel,"Pentium Quad",1.10,4,HDD,1,0,Intel," HD Graphics 505",windows,2.20,16464
931,HP,Ultrabook,12.5,"full hd display",0,1920,1080,Intel,"Core i5",2.30,4,HDD,500,0,Intel," HD Graphics 520",windows,1.26,84129
932,HP,Notebook,15.6,N/A,0,1366,768,Intel,"Celeron Dual",1.60,4,HDD,1,0,Intel," HD Graphics 400",N/A,1.86,15393
933,Lenovo,"2 in 1 Convertible",13.3,"ips display",1,3200,1800,Intel,"Core i7",2.20,16,SSD,1,0,Intel," Iris Graphics 540",windows,1.30,95851
934,Toshiba,Notebook,14,"ips display",0,1920,1080,Intel,"Core i5",2.30,4,SSD,128,0,Intel," HD Graphics 520",windows,1.47,58874
935,HP,Netbook,12.5,"full hd display",0,1920,1080,Intel,"Core i5",2.30,8,SSD,256,0,Intel," HD Graphics 520",windows,1.26,88924
936,Dell,Notebook,15.6,N/A,0,1366,768,Intel,"Core i3",2.00,4,HDD,1,0,Intel," HD Graphics 520",windows,2.18,29762
937,MSI,Gaming,15.6,"full hd display",0,1920,1080,Intel,"Core i7",2.80,8,Hybrid,128,1,Nvidia," GeForce GTX 1050",windows,2.20,63883
939,Dell,Gaming,17.3,N/A,0,2560,1440,Intel,"Core i7",2.70,16,Hybrid,512,1,Nvidia," GeForce GTX 1080",windows,4.36,146946
940,HP,Gaming,17.3,"ips display",0,1920,1080,Intel,"Core i5",2.30,8,Hybrid,128,1,Nvidia," GeForce GTX 965M",windows,2.75,74539
941,Asus,Notebook,17.3,N/A,0,1600,900,Intel,"Pentium Quad",1.60,4,HDD,1,0,Nvidia," GeForce 920MX",windows,2.80,28238
942,Acer,Notebook,15.6,N/A,0,1366,768,Intel,"Core i5",2.50,4,HDD,500,0,Intel," HD Graphics 620",windows,2.23,32980
943,Toshiba,Notebook,15.6,N/A,0,1366,768,Intel,"Core i5",2.30,8,SSD,256,0,Intel," HD Graphics 520",windows,2.20,59620
944,Lenovo,"2 in 1 Convertible",11.3,"ips display",1,1920,1080,Intel,"Core M",1.20,8,SSD,256,0,Intel," HD Graphics 515",windows,1.10,69211
945,Lenovo,Gaming,15.6,"ips display",0,1920,1080,AMD,"FX 8800P",2.10,16,Hybrid,512,1,AMD," Radeon R9 M385",windows,2.50,53227
946,Dell,Ultrabook,12.5,"full hd display",1,1920,1080,Intel,"Core i5",2.50,8,SSD,256,0,Intel," HD Graphics",windows,1.36,78439
947,Lenovo,Notebook,15.6,"full hd display",0,1920,1080,Intel,"Core i7",2.70,8,HDD,1,0,Nvidia," GeForce 920MX",N/A,2.20,36497
948,Dell,Notebook,17.3,N/A,0,1600,900,Intel,"Core i3",2.00,4,HDD,1,0,AMD," Radeon R7 M445",windows,2.36,35112
949,Acer,Notebook,14,N/A,0,1366,768,Intel,"Celeron Dual",1.60,4,"Flash Storage",32,0,Intel," HD Graphics 400",NULL,1.68,18595
950,HP,Workstation,15.6,"ips display",0,1920,1080,Intel,"Core i7",2.70,8,SSD,8,0,Nvidia," Quadro M1000M",windows,2.00,119827
951,Dell,Ultrabook,14,"full hd display",0,1920,1080,Intel,"Core i7",2.80,8,SSD,256,0,Intel," HD Graphics 620",windows,1.36,94572
952,Toshiba,Notebook,13.3,"full hd display",0,1920,1080,Intel,"Core i5",2.30,8,SSD,256,0,Intel," HD Graphics 520",windows,1.20,77789
953,Asus,"2 in 1 Convertible",12.5,"full hd display",0,1920,1080,Intel,"Core M",1.20,8,"Flash Storage",64,0,Intel," HD Graphics 515",NULL,1.20,61752
954,Lenovo,Ultrabook,14,"ips display",0,1920,1080,Intel,"Core i7",2.60,8,SSD,256,0,Intel," HD Graphics 520",windows,1.70,79333
955,Dell,Gaming,17.3,"ips display",0,3840,2160,Intel,"Core i7",2.80,16,Hybrid,512,1,Nvidia," GeForce GTX 1070",windows,4.36,168045
956,Dell,"2 in 1 Convertible",13.3,"full hd display",1,1920,1080,Intel,"Core i5",1.20,8,SSD,256,0,Intel," HD Graphics 615",windows,1.24,101179
957,HP,"2 in 1 Convertible",11.6,"touchscreen display",1,1366,768,Intel,"Pentium Quad",1.10,4,SSD,256,0,Intel," HD Graphics 505",windows,1.45,41292
958,Dell,Ultrabook,13.3,"quad display",0,3200,1800,Intel,"Core i7",2.50,8,SSD,256,0,Intel," HD Graphics 520",windows,1.30,67559
959,Acer,"2 in 1 Convertible",11.6,"ips display",1,1366,768,Intel,"Celeron Dual",1.60,4,"Flash Storage",32,0,Intel," HD Graphics 400",NULL,1.25,20726
960,Toshiba,Notebook,13.3,"full hd display",0,1920,1080,Intel,"Core i5",2.40,8,SSD,256,0,Intel," HD Graphics 520",windows,1.20,81785
961,Lenovo,Ultrabook,12.5,"ips display",0,1920,1080,Intel,"Core i5",2.60,8,SSD,256,0,Intel," HD Graphics 620",windows,1.36,93773
962,Acer,Notebook,15.6,"full hd display",0,1920,1080,Intel,"Core i5",2.50,12,Hybrid,128,1,Nvidia," GeForce GTX 950M",windows,2.40,53760
963,Toshiba,Ultrabook,12.5,"full hd display",1,1920,1080,Intel,"Core i7",2.70,8,SSD,512,0,Intel," HD Graphics 620",windows,1.10,95371
964,HP,Notebook,15.6,N/A,0,1366,768,Intel,"Core i5",2.50,8,HDD,1,0,Nvidia," GeForce 930MX",windows,2.04,45102
965,Dell,Notebook,15.6,N/A,0,1366,768,Intel,"Core i3",2.00,4,HDD,1,0,AMD," Radeon R5 M430",linux,2.25,24808
966,Dell,Notebook,15.6,N/A,0,1366,768,Intel,"Core i5",2.50,4,HDD,500,0,Intel," HD Graphics 620",windows,1.90,43956
967,HP,Notebook,15.6,"full hd display",0,1920,1080,Intel,"Core i3",2.40,4,HDD,500,0,Intel," HD Graphics 620",windows,2.04,36497
968,Dell,Gaming,17.3,"ips display",0,1920,1080,Intel,"Core i7",2.80,32,Hybrid,256,1,Nvidia," GeForce GTX 1070",windows,4.42,167779
969,Lenovo,Notebook,15.6,"full hd display",0,1920,1080,Intel,"Core i5",2.50,6,SSD,256,0,Nvidia," GeForce 920MX",windows,2.40,37030
970,Dell,"2 in 1 Convertible",13.3,"quad display",1,3200,1800,Intel,"Core i7",1.30,16,SSD,512,0,Intel," HD Graphics 615",windows,1.22,101179
971,Dell,Ultrabook,14,"touchscreen display",1,2560,1440,Intel,"Core i7",2.60,8,SSD,256,0,Intel," HD Graphics 520",windows,1.50,104588
972,Dell,Gaming,17.3,"full hd display",0,1920,1080,Intel,"Core i7",2.60,32,Hybrid,256,1,Nvidia," GeForce GTX 1070",windows,4.42,149184
973,Toshiba,Notebook,14,"full hd display",0,1920,1080,Intel,"Core i5",2.30,8,SSD,256,0,Intel," HD Graphics 520",windows,1.95,62870
974,Asus,Gaming,17.3,"full hd display",0,1920,1080,Intel,"Core i7",2.80,16,Hybrid,256,1,Nvidia," GeForce GTX 1060",windows,2.73,109219
975,HP,Notebook,15.6,"ips display",0,1920,1080,Intel,"Core i5",2.70,8,Hybrid,128,1,Nvidia," GeForce 930MX",windows,2.04,52161
976,Lenovo,Notebook,14,N/A,0,1366,768,Intel,"Core i5",2.30,4,Hybrid,508,0,Intel," HD Graphics 520",windows,1.70,53387
977,Asus,"2 in 1 Convertible",15.6,"4k display",1,3840,2160,Intel,"Core i7",2.70,16,Hybrid,512,2,Nvidia," GeForce GTX 950M",windows,2.30,95851
979,Asus,Gaming,17.3,"full hd display",0,1920,1080,Intel,"Core i7",2.80,16,Hybrid,256,1,Nvidia," GeForce GTX 1050 Ti",windows,2.99,93187
980,Dell,"2 in 1 Convertible",15.6,"ips display",1,1920,1080,Intel,"Core i7",2.70,12,SSD,512,0,Intel," HD Graphics 620",windows,2.19,69211
981,Toshiba,Notebook,13.3,"full hd display",0,1920,1080,Intel,"Core i5",2.30,4,SSD,128,0,Intel," HD Graphics 520",windows,1.20,63670
982,Lenovo,Notebook,15.6,"full hd display",0,1920,1080,AMD,"A12-Series 9720P",3.60,6,SSD,256,0,AMD," Radeon 530",windows,2.20,29251
983,Fujitsu,Notebook,15.6,N/A,0,1366,768,Intel,"Core i5",2.30,4,SSD,256,0,Intel," HD Graphics 520",windows,2.30,34579
984,Toshiba,Notebook,14,N/A,0,1366,768,Intel,"Core i5",2.30,4,HDD,500,0,Intel," HD Graphics 520",windows,1.75,48751
985,Dell,Notebook,15.6,N/A,0,1366,768,Intel,"Core i5",2.50,4,HDD,500,0,AMD," Radeon R5 M430",windows,2.25,31915
986,HP,Notebook,15.6,"full hd display",0,1920,1080,Intel,"Core i5",2.50,8,HDD,1,0,Intel," HD Graphics 620",windows,2.04,42944
987,Lenovo,Gaming,15.6,"ips display",0,1920,1080,Intel,"Core i7",2.80,8,Hybrid,128,1,Nvidia," GeForce GTX 1060",windows,2.50,63350
988,Dell,Notebook,15.6,N/A,0,1366,768,Intel,"Core i7",2.70,8,HDD,1,0,AMD," Radeon R7 M445",windows,2.36,39907
989,Dell,Notebook,14,"full hd display",0,1920,1080,Intel,"Core i5",2.50,8,SSD,128,0,Intel," HD Graphics 620 ",windows,1.60,59620
990,HP,Netbook,12.5,"full hd display",0,1920,1080,Intel,"Core M",1.20,8,SSD,512,0,Intel," HD Graphics 515",windows,0.97,101658
991,HP,Notebook,15.6,"full hd display",0,1920,1080,Intel,"Core i3",2.00,4,Hybrid,128,1,AMD," Radeon 520",windows,2.10,26587
992,Lenovo,Notebook,15.6,N/A,0,1366,768,Intel,"Celeron Dual",1.10,4,SSD,128,0,Intel," HD Graphics 500",N/A,1.90,14419
993,Lenovo,Notebook,15.6,"full hd display",0,1920,1080,Intel,"Core i5",2.30,8,SSD,256,0,Intel," HD Graphics 520",windows,2.30,71875
995,Asus,Notebook,13.3,"quad display",0,3200,1800,Intel,"Core i5",2.50,8,SSD,256,0,Intel," HD Graphics 620",windows,1.40,61272
996,HP,Ultrabook,13.3,"ips display",1,1920,1080,Intel,"Core i7",2.70,8,SSD,256,0,Intel," HD Graphics 620",windows,1.11,71875
997,Acer,Notebook,15.6,N/A,0,1366,768,Intel,"Pentium Quad",1.10,4,HDD,500,0,Intel," HD Graphics 505",windows,2.40,20246
998,Asus,Gaming,15.6,"full hd display",0,1920,1080,Intel,"Core i7",2.80,16,Hybrid,256,1,Nvidia," GeForce GTX 1050 Ti",windows,2.50,95851
999,HP,Ultrabook,14,"full hd display",0,1920,1080,Intel,"Core i7",2.70,8,SSD,512,0,Intel," HD Graphics 620",windows,1.48,111302
1000,Acer,Gaming,15.6,"ips display",0,1920,1080,Intel,"Core i7",2.80,8,Hybrid,128,1,Nvidia," GeForce GTX 1050",windows,2.70,67133
1001,HP,Notebook,13.3,"ips display",0,1920,1080,Intel,"Core i5",2.50,8,SSD,256,0,Intel," HD Graphics 620",windows,1.34,63350
1002,Dell,Notebook,15.6,N/A,0,1366,768,Intel,"Core i3",2.40,4,SSD,128,0,Intel," HD Graphics 620",windows,2.18,29144
1003,HP,Notebook,14,N/A,0,1366,768,Intel,"Core i5",2.50,4,HDD,500,0,Intel," HD Graphics 620",windows,1.64,41505
1004,Toshiba,Notebook,13.3,"full hd display",0,1920,1080,Intel,"Core i5",2.30,4,SSD,128,0,Intel," HD Graphics 520",windows,1.20,63670
1005,HP,Notebook,14,N/A,0,1366,768,Intel,"Core i5",2.40,4,SSD,256,0,Intel," HD Graphics 520",windows,1.48,58607
1006,HP,Notebook,14,"full hd display",0,1920,1080,Intel,"Core i5",2.50,4,SSD,256,0,Intel," HD Graphics 620",windows,1.95,64202
1007,HP,Ultrabook,14,"full hd display",0,1920,1080,Intel,"Core i7",2.60,8,SSD,256,0,Intel," HD Graphics 520",windows,1.43,77203
1008,HP,Notebook,14,"full hd display",0,1920,1080,Intel,"Core i5",2.50,8,SSD,256,0,Nvidia," GeForce 930MX",windows,1.64,55905
1009,HP,Notebook,14,N/A,0,1366,768,Intel,"Core i3",2.40,4,HDD,500,0,Intel," HD Graphics 620",windows,1.64,36444
1010,Dell,Gaming,15.6,"full hd display",0,1920,1080,Intel,"Core i5",2.50,8,Hybrid,1,0,Nvidia," GeForce GTX 1050",windows,2.65,50563
1011,HP,Ultrabook,12.5,"full hd display",0,1920,1080,Intel,"Core i5",2.50,4,HDD,500,0,Intel," HD Graphics 620",windows,1.26,81998
1012,HP,Notebook,14,"full hd display",0,1920,1080,Intel,"Core i5",2.50,4,SSD,256,0,Intel," HD Graphics 620",windows,1.48,84715
1013,HP,Ultrabook,14,"full hd display",0,1920,1080,Intel,"Core i7",2.50,8,SSD,256,0,Intel," HD Graphics 520",windows,1.54,100551
1014,HP,Notebook,13.3,N/A,0,1366,768,Intel,"Core i3",2.40,4,HDD,500,0,Intel," HD Graphics 620",windows,1.49,42624
1015,Toshiba,Notebook,13.3,N/A,0,1366,768,Intel,"Core i5",2.30,8,SSD,256,0,Intel," HD Graphics 520",windows,1.50,64469
1016,HP,Notebook,15.6,N/A,0,1366,768,Intel,"Core i3",2.40,4,SSD,256,0,Intel," HD Graphics 620",windows,2.04,41025
1017,Lenovo,Notebook,17.3,"ips display",0,3840,2160,Intel,"Core i7",2.70,16,SSD,512,0,Nvidia," Quadro 3000M",windows,2.40,158135
1018,Toshiba,Notebook,14,"ips display",0,1920,1080,Intel,"Core i5",2.30,8,SSD,256,0,Intel," HD Graphics 520",windows,1.47,79387
1019,HP,Notebook,14,"full hd display",0,1920,1080,Intel,"Core i7",2.50,8,SSD,256,0,Intel," HD Graphics 520",windows,1.43,118761
1020,Dell,"2 in 1 Convertible",15.6,"ips display",1,1920,1080,Intel,"Core i3",2.30,4,HDD,1,0,Intel," HD Graphics 520",windows,2.08,42410
1021,Toshiba,Ultrabook,13.3,"full hd display",0,1920,1080,Intel,"Core i5",2.30,8,SSD,256,0,Intel," HD Graphics 520",windows,1.20,84715
1022,HP,Notebook,13.3,"ips display",0,1920,1080,Intel,"Core i5",2.50,8,SSD,256,0,Intel," HD Graphics 620",windows,1.11,61219
1023,HP,Notebook,14,"full hd display",0,1920,1080,Intel,"Core i7",2.70,8,SSD,256,0,Nvidia," GeForce 930MX",windows,1.64,63160
1024,Dell,Notebook,15.6,"full hd display",0,1920,1080,Intel,"Core i5",2.40,8,HDD,500,0,Intel," HD Graphics 520",windows,2.09,55754
1025,HP,Ultrabook,12.5,N/A,0,1366,768,Intel,"Core i5",2.50,4,SSD,256,0,Intel," HD Graphics 620",windows,1.26,83064
1026,HP,Notebook,14,N/A,0,1366,768,Intel,"Core i5",2.50,4,HDD,500,0,Intel," HD Graphics 620",windows,2.31,63350
